item;geo;year;value
DIVMARPCT;HU;1966;22.1
DIVMARPCT;HU;1965;22.7
DIVMARPCT;HU;1964;22.5
DIVMARPCT;HU;1963;21.8
DIVMARPCT;HU;1962;21.4
DIVMARPCT;HU;1961;21.0
DIVMARPCT;HU;1960;18.7
DIVMARPCT;IE;2018;NA
DIVMARPCT;IE;2017;NA
DIVMARPCT;IE;2016;NA
DIVMARPCT;IE;2015;14.9
DIVMARPCT;IE;2014;11.9
DIVMARPCT;IE;2013;14.3
DIVMARPCT;IE;2012;14.0
DIVMARPCT;IE;2011;14.2
DIVMARPCT;IE;2010;15.1
DIVMARPCT;IE;2009;15.4
DIVMARPCT;IE;2008;16.4
DIVMARPCT;IE;2007;16.2
DIVMARPCT;IE;2006;16.7
DIVMARPCT;IE;2005;15.9
DIVMARPCT;IE;2004;14.8
DIVMARPCT;IE;2003;13.3
DIVMARPCT;IE;2002;12.6
DIVMARPCT;IE;2001;14.7
DIVMARPCT;IE;2000;13.7
DIVMARPCT;IE;1999;12.6
DIVMARPCT;IE;1998;8.5
DIVMARPCT;IE;1997;0.6
DIVMARPCT;IE;1996;NA
DIVMARPCT;IE;1995;NA
DIVMARPCT;IE;1994;NA
DIVMARPCT;IE;1993;NA
DIVMARPCT;IE;1992;NA
DIVMARPCT;IE;1991;NA
DIVMARPCT;IE;1990;NA
DIVMARPCT;IE;1989;NA
DIVMARPCT;IE;1988;NA
DIVMARPCT;IE;1987;NA
DIVMARPCT;IE;1986;NA
DIVMARPCT;IE;1985;NA
DIVMARPCT;IE;1984;NA
DIVMARPCT;IE;1983;NA
DIVMARPCT;IE;1982;NA
DIVMARPCT;IE;1981;NA
DIVMARPCT;IE;1980;NA
DIVMARPCT;IE;1979;NA
DIVMARPCT;IE;1978;NA
DIVMARPCT;IE;1977;NA
DIVMARPCT;IE;1976;NA
DIVMARPCT;IE;1975;NA
DIVMARPCT;IE;1974;NA
DIVMARPCT;IE;1973;NA
DIVMARPCT;IE;1972;NA
DIVMARPCT;IE;1971;NA
DIVMARPCT;IE;1970;NA
DIVMARPCT;IE;1969;NA
DIVMARPCT;IE;1968;NA
DIVMARPCT;IE;1967;NA
DIVMARPCT;IE;1966;NA
DIVMARPCT;IE;1965;NA
DIVMARPCT;IE;1964;NA
DIVMARPCT;IE;1963;NA
DIVMARPCT;IE;1962;NA
DIVMARPCT;IE;1961;NA
DIVMARPCT;IE;1960;NA
DIVMARPCT;IS;2018;NA
DIVMARPCT;IS;2017;NA
DIVMARPCT;IS;2016;NA
DIVMARPCT;IS;2015;NA
DIVMARPCT;IS;2014;NA
DIVMARPCT;IS;2013;NA
DIVMARPCT;IS;2012;NA
DIVMARPCT;IS;2011;35.4
DIVMARPCT;IS;2010;36.4
DIVMARPCT;IS;2009;37.2
DIVMARPCT;IS;2008;33.4
DIVMARPCT;IS;2007;30.0
DIVMARPCT;IS;2006;29.6
DIVMARPCT;IS;2005;34.8
DIVMARPCT;IS;2004;37.5
DIVMARPCT;IS;2003;36.0
DIVMARPCT;IS;2002;32.4
DIVMARPCT;IS;2001;37.1
DIVMARPCT;IS;2000;30.7
DIVMARPCT;IS;1999;30.3
DIVMARPCT;IS;1998;31.7
DIVMARPCT;IS;1997;34.7
DIVMARPCT;IS;1996;39.3
DIVMARPCT;IS;1995;38.1
DIVMARPCT;IS;1994;37.3
DIVMARPCT;IS;1993;44.1
DIVMARPCT;IS;1992;42.8
DIVMARPCT;IS;1991;44.3
DIVMARPCT;IS;1990;41.5
DIVMARPCT;IS;1989;44.2
DIVMARPCT;IS;1988;35.5
DIVMARPCT;IS;1987;41.1
DIVMARPCT;IS;1986;40.5
DIVMARPCT;IS;1985;42.1
DIVMARPCT;IS;1984;31.8
DIVMARPCT;IS;1983;35.5
DIVMARPCT;IS;1982;32.3
DIVMARPCT;IS;1981;34.1
DIVMARPCT;IS;1980;33.8
DIVMARPCT;IS;1979;27.2
DIVMARPCT;IS;1978;25.9
DIVMARPCT;IS;1977;26.0
DIVMARPCT;IS;1976;23.3
DIVMARPCT;IS;1975;23.5
DIVMARPCT;IS;1974;19.2
DIVMARPCT;IS;1973;19.1
DIVMARPCT;IS;1972;18.9
DIVMARPCT;IS;1971;18.8
DIVMARPCT;IS;1970;15.5
DIVMARPCT;IS;1969;15.3
DIVMARPCT;IS;1968;12.4
DIVMARPCT;IS;1967;10.8
DIVMARPCT;IS;1966;12.4
DIVMARPCT;IS;1965;10.5
DIVMARPCT;IS;1964;11.1
DIVMARPCT;IS;1963;13.5
DIVMARPCT;IS;1962;9.3
DIVMARPCT;IS;1961;11.9
DIVMARPCT;IS;1960;9.5
DIVMARPCT;IT;2018;NA
DIVMARPCT;IT;2017;47.9
DIVMARPCT;IT;2016;48.7
DIVMARPCT;IT;2015;42.4
DIVMARPCT;IT;2014;27.6
DIVMARPCT;IT;2013;27.3
DIVMARPCT;IT;2012;24.6
DIVMARPCT;IT;2011;26.3
DIVMARPCT;IT;2010;24.9
DIVMARPCT;IT;2009;23.6
DIVMARPCT;IT;2008;22.0
DIVMARPCT;IT;2007;20.2
DIVMARPCT;IT;2006;20.1
DIVMARPCT;IT;2005;19.0
DIVMARPCT;IT;2004;18.1
DIVMARPCT;IT;2003;16.6
DIVMARPCT;IT;2002;15.5
DIVMARPCT;IT;2001;15.2
DIVMARPCT;IT;2000;13.2
DIVMARPCT;IT;1999;12.3
DIVMARPCT;IT;1998;12.0
DIVMARPCT;IT;1997;12.0
DIVMARPCT;IT;1996;11.7
DIVMARPCT;IT;1995;9.3
DIVMARPCT;IT;1994;9.4
DIVMARPCT;IT;1993;7.9
DIVMARPCT;IT;1992;8.3
DIVMARPCT;IT;1991;8.8
DIVMARPCT;IT;1990;8.7
DIVMARPCT;IT;1989;9.5
DIVMARPCT;IT;1988;9.7
DIVMARPCT;IT;1987;8.8
DIVMARPCT;IT;1986;5.7
DIVMARPCT;IT;1985;5.2
DIVMARPCT;IT;1984;5.0
DIVMARPCT;IT;1983;4.5
DIVMARPCT;IT;1982;4.7
DIVMARPCT;IT;1981;4.0
DIVMARPCT;IT;1980;3.7
DIVMARPCT;IT;1979;3.7
DIVMARPCT;IT;1978;3.6
DIVMARPCT;IT;1977;3.4
DIVMARPCT;IT;1976;3.5
DIVMARPCT;IT;1975;2.9
DIVMARPCT;IT;1974;4.5
DIVMARPCT;IT;1973;4.4
DIVMARPCT;IT;1972;8.0
DIVMARPCT;IT;1971;4.5
DIVMARPCT;IT;1970;NA
DIVMARPCT;IT;1969;NA
DIVMARPCT;IT;1968;NA
DIVMARPCT;IT;1967;NA
DIVMARPCT;IT;1966;NA
DIVMARPCT;IT;1965;NA
DIVMARPCT;IT;1964;NA
DIVMARPCT;IT;1963;NA
DIVMARPCT;IT;1962;NA
DIVMARPCT;IT;1961;NA
DIVMARPCT;IT;1960;NA
DIVMARPCT;LI;2018;NA
DIVMARPCT;LI;2017;NA
DIVMARPCT;LI;2016;NA
DIVMARPCT;LI;2015;NA
DIVMARPCT;LI;2014;NA
DIVMARPCT;LI;2013;NA
DIVMARPCT;LI;2012;47.0
DIVMARPCT;LI;2011;55.8
DIVMARPCT;LI;2010;47.5
DIVMARPCT;LI;2009;63.0
DIVMARPCT;LI;2008;47.8
DIVMARPCT;LI;2007;53.3
DIVMARPCT;LI;2006;53.6
DIVMARPCT;LI;2005;49.5
DIVMARPCT;LI;2004;61.6
DIVMARPCT;LI;2003;56.4
DIVMARPCT;LI;2002;57.2
DIVMARPCT;LI;2001;41.2
DIVMARPCT;LI;2000;53.4
DIVMARPCT;LI;1999;NA
DIVMARPCT;LI;1998;NA
DIVMARPCT;LI;1997;NA
DIVMARPCT;LI;1996;NA
DIVMARPCT;LI;1995;NA
DIVMARPCT;LI;1994;NA
DIVMARPCT;LI;1993;NA
DIVMARPCT;LI;1992;NA
DIVMARPCT;LI;1991;NA
DIVMARPCT;LI;1990;NA
DIVMARPCT;LI;1989;NA
DIVMARPCT;LI;1988;NA
DIVMARPCT;LI;1987;NA
DIVMARPCT;LI;1986;NA
DIVMARPCT;LI;1985;NA
DIVMARPCT;LI;1984;NA
DIVMARPCT;LI;1983;NA
DIVMARPCT;LI;1982;NA
DIVMARPCT;LI;1981;NA
DIVMARPCT;LI;1980;NA
DIVMARPCT;LI;1979;NA
DIVMARPCT;LI;1978;NA
DIVMARPCT;LI;1977;NA
DIVMARPCT;LI;1976;NA
DIVMARPCT;LI;1975;NA
DIVMARPCT;LI;1974;NA
DIVMARPCT;LI;1973;NA
DIVMARPCT;LI;1972;NA
DIVMARPCT;LI;1971;NA
DIVMARPCT;LI;1970;NA
DIVMARPCT;LI;1969;NA
DIVMARPCT;LI;1968;NA
DIVMARPCT;LI;1967;NA
DIVMARPCT;LI;1966;NA
DIVMARPCT;LI;1965;NA
DIVMARPCT;LI;1964;NA
DIVMARPCT;LI;1963;NA
DIVMARPCT;LI;1962;NA
DIVMARPCT;LI;1961;NA
DIVMARPCT;LI;1960;NA
DIVMARPCT;LT;2018;NA
DIVMARPCT;LT;2017;40.2
DIVMARPCT;LT;2016;41.6
DIVMARPCT;LT;2015;42.6
DIVMARPCT;LT;2014;44.3
DIVMARPCT;LT;2013;48.7
DIVMARPCT;LT;2012;50.3
DIVMARPCT;LT;2011;53.8
DIVMARPCT;LT;2010;53.5
DIVMARPCT;LT;2009;45.1
DIVMARPCT;LT;2008;42.9
DIVMARPCT;LT;2007;49.1
DIVMARPCT;LT;2006;52.7
DIVMARPCT;LT;2005;55.7
DIVMARPCT;LT;2004;57.5
DIVMARPCT;LT;2003;62.4
DIVMARPCT;LT;2002;65.5
DIVMARPCT;LT;2001;69.9
DIVMARPCT;LT;2000;64.4
DIVMARPCT;LT;1999;63.7
DIVMARPCT;LT;1998;63.6
DIVMARPCT;LT;1997;60.5
DIVMARPCT;LT;1996;55.4
DIVMARPCT;LT;1995;46.1
DIVMARPCT;LT;1994;47.4
DIVMARPCT;LT;1993;58.6
DIVMARPCT;LT;1992;46.4
DIVMARPCT;LT;1991;44.5
DIVMARPCT;LT;1990;35.1
DIVMARPCT;LT;1989;35.5
DIVMARPCT;LT;1988;33.5
DIVMARPCT;LT;1987;33.4
DIVMARPCT;LT;1986;33.4
DIVMARPCT;LT;1985;33.5
DIVMARPCT;LT;1984;33.4
DIVMARPCT;LT;1983;33.2
DIVMARPCT;LT;1982;33.4
DIVMARPCT;LT;1981;34.8
DIVMARPCT;LT;1980;35.0
DIVMARPCT;LT;1979;33.9
DIVMARPCT;LT;1978;33.4
DIVMARPCT;LT;1977;33.5
DIVMARPCT;LT;1976;32.0
DIVMARPCT;LT;1975;30.4
DIVMARPCT;LT;1974;28.9
DIVMARPCT;LT;1973;28.2
DIVMARPCT;LT;1972;26.2
DIVMARPCT;LT;1971;23.5
DIVMARPCT;LT;1970;23.1
DIVMARPCT;LT;1969;21.7
DIVMARPCT;LT;1968;20.6
DIVMARPCT;LT;1967;19.4
DIVMARPCT;LT;1966;19.3
DIVMARPCT;LT;1965;10.5
DIVMARPCT;LT;1964;10.2
DIVMARPCT;LT;1963;9.6
DIVMARPCT;LT;1962;10.1
DIVMARPCT;LT;1961;9.2
DIVMARPCT;LT;1960;8.4
DIVMARPCT;LU;2018;NA
DIVMARPCT;LU;2017;62.5
DIVMARPCT;LU;2016;65.9
DIVMARPCT;LU;2015;65.5
DIVMARPCT;LU;2014;87.7
DIVMARPCT;LU;2013;67.5
DIVMARPCT;LU;2012;60.3
DIVMARPCT;LU;2011;71.1
DIVMARPCT;LU;2010;61.9
DIVMARPCT;LU;2009;60.5
DIVMARPCT;LU;2008;51.0
DIVMARPCT;LU;2007;56.2
DIVMARPCT;LU;2006;60.7
DIVMARPCT;LU;2005;51.5
DIVMARPCT;LU;2004;52.8
DIVMARPCT;LU;2003;51.3
DIVMARPCT;LU;2002;54.0
DIVMARPCT;LU;2001;51.8
DIVMARPCT;LU;2000;48.0
DIVMARPCT;LU;1999;49.9
DIVMARPCT;LU;1998;49.9
DIVMARPCT;LU;1997;49.9
DIVMARPCT;LU;1996;38.8
DIVMARPCT;LU;1995;35.1
DIVMARPCT;LU;1994;29.8
DIVMARPCT;LU;1993;31.6
DIVMARPCT;LU;1992;28.5
DIVMARPCT;LU;1991;29.2
DIVMARPCT;LU;1990;32.8
DIVMARPCT;LU;1989;38.9
DIVMARPCT;LU;1988;37.5
DIVMARPCT;LU;1987;37.7
DIVMARPCT;LU;1986;35.9
DIVMARPCT;LU;1985;33.9
DIVMARPCT;LU;1984;32.0
DIVMARPCT;LU;1983;28.7
DIVMARPCT;LU;1982;29.6
DIVMARPCT;LU;1981;26.6
DIVMARPCT;LU;1980;27.1
DIVMARPCT;LU;1979;21.2
DIVMARPCT;LU;1978;25.0
DIVMARPCT;LU;1977;18.7
DIVMARPCT;LU;1976;15.8
DIVMARPCT;LU;1975;9.4
DIVMARPCT;LU;1974;12.2
DIVMARPCT;LU;1973;12.8
DIVMARPCT;LU;1972;12.0
DIVMARPCT;LU;1971;10.6
DIVMARPCT;LU;1970;10.1
DIVMARPCT;LU;1969;8.5
DIVMARPCT;LU;1968;9.3
DIVMARPCT;LU;1967;9.2
DIVMARPCT;LU;1966;8.4
DIVMARPCT;LU;1965;6.7
DIVMARPCT;LU;1964;6.4
DIVMARPCT;LU;1963;5.8
DIVMARPCT;LU;1962;5.9
DIVMARPCT;LU;1961;5.4
DIVMARPCT;LU;1960;6.8
DIVMARPCT;LV;2018;NA
DIVMARPCT;LV;2017;45.2
DIVMARPCT;LV;2016;46.6
DIVMARPCT;LV;2015;37.8
DIVMARPCT;LV;2014;50.1
DIVMARPCT;LV;2013;61.5
DIVMARPCT;LV;2012;65.0
DIVMARPCT;LV;2011;77.2
DIVMARPCT;LV;2010;53.1
DIVMARPCT;LV;2009;51.4
DIVMARPCT;LV;2008;48.0
DIVMARPCT;LV;2007;47.8
DIVMARPCT;LV;2006;49.6
DIVMARPCT;LV;2005;50.6
DIVMARPCT;LV;2004;50.8
DIVMARPCT;LV;2003;48.3
DIVMARPCT;LV;2002;61.1
DIVMARPCT;LV;2001;62.0
DIVMARPCT;LV;2000;66.6
DIVMARPCT;LV;1999;63.9
DIVMARPCT;LV;1998;64.4
DIVMARPCT;LV;1997;63.0
DIVMARPCT;LV;1996;62.8
DIVMARPCT;LV;1995;70.6
DIVMARPCT;LV;1994;72.7
DIVMARPCT;LV;1993;70.4
DIVMARPCT;LV;1992;77.0
DIVMARPCT;LV;1991;49.6
DIVMARPCT;LV;1990;45.7
DIVMARPCT;LV;1989;45.9
DIVMARPCT;LV;1988;43.1
DIVMARPCT;LV;1987;42.0
DIVMARPCT;LV;1986;44.3
DIVMARPCT;LV;1985;48.6
DIVMARPCT;LV;1984;51.5
DIVMARPCT;LV;1983;51.3
DIVMARPCT;LV;1982;49.2
DIVMARPCT;LV;1981;49.4
DIVMARPCT;LV;1980;51.4
DIVMARPCT;LV;1979;54.9
DIVMARPCT;LV;1978;49.7
DIVMARPCT;LV;1977;51.7
DIVMARPCT;LV;1976;51.8
DIVMARPCT;LV;1975;47.9
DIVMARPCT;LV;1974;49.3
DIVMARPCT;LV;1973;49.1
DIVMARPCT;LV;1972;47.8
DIVMARPCT;LV;1971;45.7
DIVMARPCT;LV;1970;45.3
DIVMARPCT;LV;1969;43.5
DIVMARPCT;LV;1968;42.1
DIVMARPCT;LV;1967;42.5
DIVMARPCT;LV;1966;48.8
DIVMARPCT;LV;1965;31.4
DIVMARPCT;LV;1964;26.8
DIVMARPCT;LV;1963;24.1
DIVMARPCT;LV;1962;24.8
DIVMARPCT;LV;1961;22.9
DIVMARPCT;LV;1960;21.7
DIVMARPCT;MC;2018;NA
DIVMARPCT;MC;2017;NA
DIVMARPCT;MC;2016;NA
DIVMARPCT;MC;2015;NA
DIVMARPCT;MC;2014;NA
DIVMARPCT;MC;2013;NA
DIVMARPCT;MC;2012;NA
DIVMARPCT;MC;2011;NA
DIVMARPCT;MC;2010;NA
DIVMARPCT;MC;2009;NA
DIVMARPCT;MC;2008;NA
DIVMARPCT;MC;2007;NA
DIVMARPCT;MC;2006;NA
DIVMARPCT;MC;2005;42.9
DIVMARPCT;MC;2004;48.0
DIVMARPCT;MC;2003;NA
DIVMARPCT;MC;2002;NA
DIVMARPCT;MC;2001;NA
DIVMARPCT;MC;2000;NA
DIVMARPCT;MC;1999;NA
DIVMARPCT;MC;1998;NA
DIVMARPCT;MC;1997;NA
DIVMARPCT;MC;1996;NA
DIVMARPCT;MC;1995;NA
DIVMARPCT;MC;1994;NA
DIVMARPCT;MC;1993;NA
DIVMARPCT;MC;1992;NA
DIVMARPCT;MC;1991;NA
DIVMARPCT;MC;1990;NA
DIVMARPCT;MC;1989;NA
DIVMARPCT;MC;1988;NA
DIVMARPCT;MC;1987;NA
DIVMARPCT;MC;1986;NA
DIVMARPCT;MC;1985;NA
DIVMARPCT;MC;1984;NA
DIVMARPCT;MC;1983;NA
DIVMARPCT;MC;1982;NA
DIVMARPCT;MC;1981;NA
DIVMARPCT;MC;1980;NA
DIVMARPCT;MC;1979;NA
DIVMARPCT;MC;1978;NA
DIVMARPCT;MC;1977;NA
DIVMARPCT;MC;1976;NA
DIVMARPCT;MC;1975;NA
DIVMARPCT;MC;1974;NA
DIVMARPCT;MC;1973;NA
DIVMARPCT;MC;1972;NA
DIVMARPCT;MC;1971;NA
DIVMARPCT;MC;1970;NA
DIVMARPCT;MC;1969;NA
DIVMARPCT;MC;1968;NA
DIVMARPCT;MC;1967;NA
DIVMARPCT;MC;1966;NA
DIVMARPCT;MC;1965;NA
DIVMARPCT;MC;1964;NA
DIVMARPCT;MC;1963;NA
DIVMARPCT;MC;1962;NA
DIVMARPCT;MC;1961;NA
DIVMARPCT;MC;1960;NA
DIVMARPCT;MD;2018;NA
DIVMARPCT;MD;2017;NA
DIVMARPCT;MD;2016;48.2
DIVMARPCT;MD;2015;NA
DIVMARPCT;MD;2014;NA
DIVMARPCT;MD;2013;NA
DIVMARPCT;MD;2012;43.8
DIVMARPCT;MD;2011;42.9
DIVMARPCT;MD;2010;43.4
DIVMARPCT;MD;2009;44.4
DIVMARPCT;MD;2008;47.3
DIVMARPCT;MD;2007;47.7
DIVMARPCT;MD;2006;46.4
DIVMARPCT;MD;2005;53.4
DIVMARPCT;MD;2004;NA
DIVMARPCT;MD;2003;NA
DIVMARPCT;MD;2002;NA
DIVMARPCT;MD;2001;NA
DIVMARPCT;MD;2000;NA
DIVMARPCT;MD;1999;NA
DIVMARPCT;MD;1998;NA
DIVMARPCT;MD;1997;NA
DIVMARPCT;MD;1996;NA
DIVMARPCT;MD;1995;NA
DIVMARPCT;MD;1994;NA
DIVMARPCT;MD;1993;NA
DIVMARPCT;MD;1992;NA
DIVMARPCT;MD;1991;NA
DIVMARPCT;MD;1990;NA
DIVMARPCT;MD;1989;NA
DIVMARPCT;MD;1988;NA
DIVMARPCT;MD;1987;NA
DIVMARPCT;MD;1986;NA
DIVMARPCT;MD;1985;NA
DIVMARPCT;MD;1984;NA
DIVMARPCT;MD;1983;NA
DIVMARPCT;MD;1982;NA
DIVMARPCT;MD;1981;NA
DIVMARPCT;MD;1980;NA
DIVMARPCT;MD;1979;NA
DIVMARPCT;MD;1978;NA
DIVMARPCT;MD;1977;NA
DIVMARPCT;MD;1976;NA
DIVMARPCT;MD;1975;NA
DIVMARPCT;MD;1974;NA
DIVMARPCT;MD;1973;NA
DIVMARPCT;MD;1972;NA
DIVMARPCT;MD;1971;NA
DIVMARPCT;MD;1970;NA
DIVMARPCT;MD;1969;NA
DIVMARPCT;MD;1968;NA
DIVMARPCT;MD;1967;NA
DIVMARPCT;MD;1966;NA
DIVMARPCT;MD;1965;NA
DIVMARPCT;MD;1964;NA
DIVMARPCT;MD;1963;NA
DIVMARPCT;MD;1962;NA
DIVMARPCT;MD;1961;NA
DIVMARPCT;MD;1960;NA
DIVMARPCT;ME;2018;NA
DIVMARPCT;ME;2017;23.4
DIVMARPCT;ME;2016;22.1
DIVMARPCT;ME;2015;15.0
DIVMARPCT;ME;2014;16.6
DIVMARPCT;ME;2013;13.0
DIVMARPCT;ME;2012;15.6
DIVMARPCT;ME;2011;NA
DIVMARPCT;ME;2010;14.1
DIVMARPCT;ME;2009;11.9
DIVMARPCT;ME;2008;13.4
DIVMARPCT;ME;2007;11.3
DIVMARPCT;ME;2006;13.6
DIVMARPCT;ME;2005;15.2
DIVMARPCT;ME;2004;NA
DIVMARPCT;ME;2003;NA
DIVMARPCT;ME;2002;NA
DIVMARPCT;ME;2001;NA
DIVMARPCT;ME;2000;NA
DIVMARPCT;ME;1999;NA
DIVMARPCT;ME;1998;NA
DIVMARPCT;ME;1997;NA
DIVMARPCT;ME;1996;NA
DIVMARPCT;ME;1995;NA
DIVMARPCT;ME;1994;NA
DIVMARPCT;ME;1993;NA
DIVMARPCT;ME;1992;NA
DIVMARPCT;ME;1991;NA
DIVMARPCT;ME;1990;NA
DIVMARPCT;ME;1989;NA
DIVMARPCT;ME;1988;NA
DIVMARPCT;ME;1987;NA
DIVMARPCT;ME;1986;NA
DIVMARPCT;ME;1985;NA
DIVMARPCT;ME;1984;NA
DIVMARPCT;ME;1983;NA
DIVMARPCT;ME;1982;NA
DIVMARPCT;ME;1981;NA
DIVMARPCT;ME;1980;NA
DIVMARPCT;ME;1979;NA
DIVMARPCT;ME;1978;NA
DIVMARPCT;ME;1977;NA
DIVMARPCT;ME;1976;NA
DIVMARPCT;ME;1975;NA
DIVMARPCT;ME;1974;NA
DIVMARPCT;ME;1973;NA
DIVMARPCT;ME;1972;NA
DIVMARPCT;ME;1971;NA
DIVMARPCT;ME;1970;NA
DIVMARPCT;ME;1969;NA
DIVMARPCT;ME;1968;NA
DIVMARPCT;ME;1967;NA
DIVMARPCT;ME;1966;NA
DIVMARPCT;ME;1965;NA
DIVMARPCT;ME;1964;NA
DIVMARPCT;ME;1963;NA
DIVMARPCT;ME;1962;NA
DIVMARPCT;ME;1961;NA
DIVMARPCT;ME;1960;NA
DIVMARPCT;MK;2018;NA
DIVMARPCT;MK;2017;14.5
DIVMARPCT;MK;2016;15.0
DIVMARPCT;MK;2015;14.6
DIVMARPCT;MK;2014;16.0
DIVMARPCT;MK;2013;14.6
DIVMARPCT;MK;2012;13.8
DIVMARPCT;MK;2011;11.9
DIVMARPCT;MK;2010;12.2
DIVMARPCT;MK;2009;8.6
DIVMARPCT;MK;2008;8.2
DIVMARPCT;MK;2007;9.1
DIVMARPCT;MK;2006;9.9
DIVMARPCT;MK;2005;10.7
DIVMARPCT;MK;2004;11.7
DIVMARPCT;MK;2003;9.8
DIVMARPCT;MK;2002;9.0
DIVMARPCT;MK;2001;10.9
DIVMARPCT;MK;2000;9.3
DIVMARPCT;MK;1999;7.4
DIVMARPCT;MK;1998;7.3
DIVMARPCT;MK;1997;7.3
DIVMARPCT;MK;1996;5.0
DIVMARPCT;MK;1995;4.5
DIVMARPCT;MK;1994;3.9
DIVMARPCT;MK;1993;4.2
DIVMARPCT;MK;1992;3.8
DIVMARPCT;MK;1991;3.2
DIVMARPCT;MK;1990;4.8
DIVMARPCT;MK;1989;6.0
DIVMARPCT;MK;1988;5.3
DIVMARPCT;MK;1987;4.8
DIVMARPCT;MK;1986;6.2
DIVMARPCT;MK;1985;5.0
DIVMARPCT;MK;1984;5.5
DIVMARPCT;MK;1983;4.6
DIVMARPCT;MK;1982;5.5
DIVMARPCT;MK;1981;5.6
DIVMARPCT;MK;1980;5.5
DIVMARPCT;MK;1979;5.1
DIVMARPCT;MK;1978;4.9
DIVMARPCT;MK;1977;5.3
DIVMARPCT;MK;1976;7.1
DIVMARPCT;MK;1975;8.2
DIVMARPCT;MK;1974;7.1
DIVMARPCT;MK;1973;7.0
DIVMARPCT;MK;1972;3.9
DIVMARPCT;MK;1971;3.1
DIVMARPCT;MK;1970;3.1
DIVMARPCT;MK;1969;3.1
DIVMARPCT;MK;1968;3.3
DIVMARPCT;MK;1967;3.0
DIVMARPCT;MK;1966;4.6
DIVMARPCT;MK;1965;5.6
DIVMARPCT;MK;1964;4.5
DIVMARPCT;MK;1963;5.8
DIVMARPCT;MK;1962;7.6
DIVMARPCT;MK;1961;6.7
DIVMARPCT;MK;1960;8.5
DIVMARPCT;MT;2018;NA
DIVMARPCT;MT;2017;10.6
DIVMARPCT;MT;2016;12.2
DIVMARPCT;MT;2015;12.4
DIVMARPCT;MT;2014;11.3
DIVMARPCT;MT;2013;13.1
DIVMARPCT;MT;2012;15.6
DIVMARPCT;MT;2011;1.6
DIVMARPCT;MT;2010;NA
DIVMARPCT;MT;2009;NA
DIVMARPCT;MT;2008;NA
DIVMARPCT;MT;2007;NA
DIVMARPCT;MT;2006;NA
DIVMARPCT;MT;2005;NA
DIVMARPCT;MT;2004;NA
DIVMARPCT;MT;2003;NA
DIVMARPCT;MT;2002;NA
DIVMARPCT;MT;2001;NA
DIVMARPCT;MT;2000;NA
DIVMARPCT;MT;1999;NA
DIVMARPCT;MT;1998;NA
DIVMARPCT;MT;1997;NA
DIVMARPCT;MT;1996;NA
DIVMARPCT;MT;1995;NA
DIVMARPCT;MT;1994;NA
DIVMARPCT;MT;1993;NA
DIVMARPCT;MT;1992;NA
DIVMARPCT;MT;1991;NA
DIVMARPCT;MT;1990;NA
DIVMARPCT;MT;1989;NA
DIVMARPCT;MT;1988;NA
DIVMARPCT;MT;1987;NA
DIVMARPCT;MT;1986;NA
DIVMARPCT;MT;1985;NA
DIVMARPCT;MT;1984;NA
DIVMARPCT;MT;1983;NA
DIVMARPCT;MT;1982;NA
DIVMARPCT;MT;1981;NA
DIVMARPCT;MT;1980;NA
DIVMARPCT;MT;1979;NA
DIVMARPCT;MT;1978;NA
DIVMARPCT;MT;1977;NA
DIVMARPCT;MT;1976;NA
DIVMARPCT;MT;1975;NA
DIVMARPCT;MT;1974;NA
DIVMARPCT;MT;1973;NA
DIVMARPCT;MT;1972;NA
DIVMARPCT;MT;1971;NA
DIVMARPCT;MT;1970;NA
DIVMARPCT;MT;1969;NA
DIVMARPCT;MT;1968;NA
DIVMARPCT;MT;1967;NA
DIVMARPCT;MT;1966;NA
DIVMARPCT;MT;1965;NA
DIVMARPCT;MT;1964;NA
DIVMARPCT;MT;1963;NA
DIVMARPCT;MT;1962;NA
DIVMARPCT;MT;1961;NA
DIVMARPCT;MT;1960;NA
DIVMARPCT;NL;2018;NA
DIVMARPCT;NL;2017;50.9
DIVMARPCT;NL;2016;51.2
DIVMARPCT;NL;2015;53.2
DIVMARPCT;NL;2014;54.2
DIVMARPCT;NL;2013;52.1
DIVMARPCT;NL;2012;49.4
DIVMARPCT;NL;2011;47.2
DIVMARPCT;NL;2010;44.7
DIVMARPCT;NL;2009;42.7
DIVMARPCT;NL;2008;43.5
DIVMARPCT;NL;2007;45.0
DIVMARPCT;NL;2006;44.6
DIVMARPCT;NL;2005;44.9
DIVMARPCT;NL;2004;43.1
DIVMARPCT;NL;2003;39.9
DIVMARPCT;NL;2002;39.5
DIVMARPCT;NL;2001;46.6
DIVMARPCT;NL;2000;39.3
DIVMARPCT;NL;1999;37.5
DIVMARPCT;NL;1998;37.3
DIVMARPCT;NL;1997;39.7
DIVMARPCT;NL;1996;41.0
DIVMARPCT;NL;1995;41.9
DIVMARPCT;NL;1994;43.6
DIVMARPCT;NL;1993;34.5
DIVMARPCT;NL;1992;32.2
DIVMARPCT;NL;1991;29.5
DIVMARPCT;NL;1990;29.3
DIVMARPCT;NL;1989;30.9
DIVMARPCT;NL;1988;31.3
DIVMARPCT;NL;1987;31.6
DIVMARPCT;NL;1986;34.1
DIVMARPCT;NL;1985;41.2
DIVMARPCT;NL;1984;42.0
DIVMARPCT;NL;1983;41.8
DIVMARPCT;NL;1982;37.2
DIVMARPCT;NL;1981;33.5
