item;geo;year;value
LBIRTHR2PC;HR;1967;NA
LBIRTHR2PC;HR;1966;NA
LBIRTHR2PC;HR;1965;NA
LBIRTHR2PC;HR;1964;NA
LBIRTHR2PC;HR;1963;NA
LBIRTHR2PC;HR;1962;NA
LBIRTHR2PC;HR;1961;NA
LBIRTHR2PC;HR;1960;NA
LBIRTHR2PC;HU;2018;32.9
LBIRTHR2PC;HU;2017;32.4
LBIRTHR2PC;HU;2016;32.4
LBIRTHR2PC;HU;2015;32.2
LBIRTHR2PC;HU;2014;32.1
LBIRTHR2PC;HU;2013;32.1
LBIRTHR2PC;HU;2012;32.6
LBIRTHR2PC;HU;2011;NA
LBIRTHR2PC;HU;2010;32.6
LBIRTHR2PC;HU;2009;33.2
LBIRTHR2PC;HU;2008;32.6
LBIRTHR2PC;HU;2007;32.9
LBIRTHR2PC;HU;2006;33.0
LBIRTHR2PC;HU;2005;32.2
LBIRTHR2PC;HU;2004;31.8
LBIRTHR2PC;HU;2003;32.3
LBIRTHR2PC;HU;2002;32.1
LBIRTHR2PC;HU;2001;32.0
LBIRTHR2PC;HU;2000;32.4
LBIRTHR2PC;HU;1999;32.4
LBIRTHR2PC;HU;1998;33.0
LBIRTHR2PC;HU;1997;32.7
LBIRTHR2PC;HU;1996;33.5
LBIRTHR2PC;HU;1995;34.3
LBIRTHR2PC;HU;1994;33.6
LBIRTHR2PC;HU;1993;34.7
LBIRTHR2PC;HU;1992;35.1
LBIRTHR2PC;HU;1991;35.4
LBIRTHR2PC;HU;1990;35.7
LBIRTHR2PC;HU;1989;36.4
LBIRTHR2PC;HU;1988;36.4
LBIRTHR2PC;HU;1987;37.4
LBIRTHR2PC;HU;1986;38.1
LBIRTHR2PC;HU;1985;37.6
LBIRTHR2PC;HU;1984;37.5
LBIRTHR2PC;HU;1983;38.1
LBIRTHR2PC;HU;1982;NA
LBIRTHR2PC;HU;1981;NA
LBIRTHR2PC;HU;1980;38.8
LBIRTHR2PC;HU;1979;NA
LBIRTHR2PC;HU;1978;NA
LBIRTHR2PC;HU;1977;NA
LBIRTHR2PC;HU;1976;NA
LBIRTHR2PC;HU;1975;39.6
LBIRTHR2PC;HU;1974;NA
LBIRTHR2PC;HU;1973;NA
LBIRTHR2PC;HU;1972;NA
LBIRTHR2PC;HU;1971;NA
LBIRTHR2PC;HU;1970;33.7
LBIRTHR2PC;HU;1969;NA
LBIRTHR2PC;HU;1968;NA
LBIRTHR2PC;HU;1967;NA
LBIRTHR2PC;HU;1966;NA
LBIRTHR2PC;HU;1965;29.9
LBIRTHR2PC;HU;1964;NA
LBIRTHR2PC;HU;1963;NA
LBIRTHR2PC;HU;1962;NA
LBIRTHR2PC;HU;1961;NA
LBIRTHR2PC;HU;1960;29.3
LBIRTHR2PC;IE;2018;34.8
LBIRTHR2PC;IE;2017;34.7
LBIRTHR2PC;IE;2016;35.4
LBIRTHR2PC;IE;2015;35.1
LBIRTHR2PC;IE;2014;34.9
LBIRTHR2PC;IE;2013;35.5
LBIRTHR2PC;IE;2012;34.9
LBIRTHR2PC;IE;2011;34.2
LBIRTHR2PC;IE;2010;33.1
LBIRTHR2PC;IE;2009;32.0
LBIRTHR2PC;IE;2008;31.8
LBIRTHR2PC;IE;2007;31.9
LBIRTHR2PC;IE;2006;NA
LBIRTHR2PC;IE;2005;NA
LBIRTHR2PC;IE;2004;NA
LBIRTHR2PC;IE;2003;NA
LBIRTHR2PC;IE;2002;NA
LBIRTHR2PC;IE;2001;NA
LBIRTHR2PC;IE;2000;30.2
LBIRTHR2PC;IE;1999;30.1
LBIRTHR2PC;IE;1998;30.2
LBIRTHR2PC;IE;1997;30.0
LBIRTHR2PC;IE;1996;29.9
LBIRTHR2PC;IE;1995;30.1
LBIRTHR2PC;IE;1994;30.1
LBIRTHR2PC;IE;1993;29.5
LBIRTHR2PC;IE;1992;28.5
LBIRTHR2PC;IE;1991;28.4
LBIRTHR2PC;IE;1990;27.8
LBIRTHR2PC;IE;1989;27.3
LBIRTHR2PC;IE;1988;27.0
LBIRTHR2PC;IE;1987;25.9
LBIRTHR2PC;IE;1986;NA
LBIRTHR2PC;IE;1985;25.9
LBIRTHR2PC;IE;1984;NA
LBIRTHR2PC;IE;1983;NA
LBIRTHR2PC;IE;1982;NA
LBIRTHR2PC;IE;1981;NA
LBIRTHR2PC;IE;1980;24.4
LBIRTHR2PC;IE;1979;NA
LBIRTHR2PC;IE;1978;NA
LBIRTHR2PC;IE;1977;NA
LBIRTHR2PC;IE;1976;NA
LBIRTHR2PC;IE;1975;24.4
LBIRTHR2PC;IE;1974;NA
LBIRTHR2PC;IE;1973;NA
LBIRTHR2PC;IE;1972;NA
LBIRTHR2PC;IE;1971;NA
LBIRTHR2PC;IE;1970;21.5
LBIRTHR2PC;IE;1969;NA
LBIRTHR2PC;IE;1968;NA
LBIRTHR2PC;IE;1967;NA
LBIRTHR2PC;IE;1966;NA
LBIRTHR2PC;IE;1965;19.2
LBIRTHR2PC;IE;1964;NA
LBIRTHR2PC;IE;1963;NA
LBIRTHR2PC;IE;1962;NA
LBIRTHR2PC;IE;1961;NA
LBIRTHR2PC;IE;1960;18.2
LBIRTHR2PC;IS;2018;33.2
LBIRTHR2PC;IS;2017;34.6
LBIRTHR2PC;IS;2016;35.1
LBIRTHR2PC;IS;2015;35.4
LBIRTHR2PC;IS;2014;36.1
LBIRTHR2PC;IS;2013;34.2
LBIRTHR2PC;IS;2012;34.1
LBIRTHR2PC;IS;2011;34.9
LBIRTHR2PC;IS;2010;33.3
LBIRTHR2PC;IS;2009;33.9
LBIRTHR2PC;IS;2008;34.9
LBIRTHR2PC;IS;2007;35.0
LBIRTHR2PC;IS;2006;34.8
LBIRTHR2PC;IS;2005;36.0
LBIRTHR2PC;IS;2004;36.1
LBIRTHR2PC;IS;2003;34.6
LBIRTHR2PC;IS;2002;35.6
LBIRTHR2PC;IS;2001;32.2
LBIRTHR2PC;IS;2000;32.0
LBIRTHR2PC;IS;1999;33.3
LBIRTHR2PC;IS;1998;33.5
LBIRTHR2PC;IS;1997;31.8
LBIRTHR2PC;IS;1996;34.3
LBIRTHR2PC;IS;1995;31.1
LBIRTHR2PC;IS;1994;31.6
LBIRTHR2PC;IS;1993;32.9
LBIRTHR2PC;IS;1992;31.0
LBIRTHR2PC;IS;1991;30.7
LBIRTHR2PC;IS;1990;30.9
LBIRTHR2PC;IS;1989;32.3
LBIRTHR2PC;IS;1988;32.7
LBIRTHR2PC;IS;1987;32.9
LBIRTHR2PC;IS;1986;32.5
LBIRTHR2PC;IS;1985;32.5
LBIRTHR2PC;IS;1984;31.8
LBIRTHR2PC;IS;1983;31.1
LBIRTHR2PC;IS;1982;NA
LBIRTHR2PC;IS;1981;NA
LBIRTHR2PC;IS;1980;30.7
LBIRTHR2PC;IS;1979;NA
LBIRTHR2PC;IS;1978;NA
LBIRTHR2PC;IS;1977;NA
LBIRTHR2PC;IS;1976;NA
LBIRTHR2PC;IS;1975;29.4
LBIRTHR2PC;IS;1974;NA
LBIRTHR2PC;IS;1973;NA
LBIRTHR2PC;IS;1972;NA
LBIRTHR2PC;IS;1971;NA
LBIRTHR2PC;IS;1970;27.0
LBIRTHR2PC;IS;1969;NA
LBIRTHR2PC;IS;1968;NA
LBIRTHR2PC;IS;1967;NA
LBIRTHR2PC;IS;1966;NA
LBIRTHR2PC;IS;1965;23.9
LBIRTHR2PC;IS;1964;NA
LBIRTHR2PC;IS;1963;NA
LBIRTHR2PC;IS;1962;NA
LBIRTHR2PC;IS;1961;NA
LBIRTHR2PC;IS;1960;22.8
LBIRTHR2PC;IT;2018;38.5
LBIRTHR2PC;IT;2017;38.3
LBIRTHR2PC;IT;2016;37.8
LBIRTHR2PC;IT;2015;38.3
LBIRTHR2PC;IT;2014;37.5
LBIRTHR2PC;IT;2013;37.5
LBIRTHR2PC;IT;2012;NA
LBIRTHR2PC;IT;2011;NA
LBIRTHR2PC;IT;2010;NA
LBIRTHR2PC;IT;2009;NA
LBIRTHR2PC;IT;2008;NA
LBIRTHR2PC;IT;2007;NA
LBIRTHR2PC;IT;2006;NA
LBIRTHR2PC;IT;2005;NA
LBIRTHR2PC;IT;2004;NA
LBIRTHR2PC;IT;2003;NA
LBIRTHR2PC;IT;2002;NA
LBIRTHR2PC;IT;2001;NA
LBIRTHR2PC;IT;2000;NA
LBIRTHR2PC;IT;1999;NA
LBIRTHR2PC;IT;1998;NA
LBIRTHR2PC;IT;1997;37.1
LBIRTHR2PC;IT;1996;36.2
LBIRTHR2PC;IT;1995;36.0
LBIRTHR2PC;IT;1994;35.6
LBIRTHR2PC;IT;1993;35.2
LBIRTHR2PC;IT;1992;35.2
LBIRTHR2PC;IT;1991;35.1
LBIRTHR2PC;IT;1990;35.1
LBIRTHR2PC;IT;1989;35.0
LBIRTHR2PC;IT;1988;35.4
LBIRTHR2PC;IT;1987;35.2
LBIRTHR2PC;IT;1986;35.5
LBIRTHR2PC;IT;1985;35.5
LBIRTHR2PC;IT;1984;35.4
LBIRTHR2PC;IT;1983;35.0
LBIRTHR2PC;IT;1982;34.9
LBIRTHR2PC;IT;1981;34.8
LBIRTHR2PC;IT;1980;34.3
LBIRTHR2PC;IT;1979;NA
LBIRTHR2PC;IT;1978;NA
LBIRTHR2PC;IT;1977;NA
LBIRTHR2PC;IT;1976;NA
LBIRTHR2PC;IT;1975;NA
LBIRTHR2PC;IT;1974;NA
LBIRTHR2PC;IT;1973;NA
LBIRTHR2PC;IT;1972;NA
LBIRTHR2PC;IT;1971;NA
LBIRTHR2PC;IT;1970;NA
LBIRTHR2PC;IT;1969;NA
LBIRTHR2PC;IT;1968;NA
LBIRTHR2PC;IT;1967;NA
LBIRTHR2PC;IT;1966;NA
LBIRTHR2PC;IT;1965;NA
LBIRTHR2PC;IT;1964;NA
LBIRTHR2PC;IT;1963;NA
LBIRTHR2PC;IT;1962;NA
LBIRTHR2PC;IT;1961;NA
LBIRTHR2PC;IT;1960;NA
LBIRTHR2PC;LT;2018;40.0
LBIRTHR2PC;LT;2017;38.2
LBIRTHR2PC;LT;2016;37.8
LBIRTHR2PC;LT;2015;37.7
LBIRTHR2PC;LT;2014;37.0
LBIRTHR2PC;LT;2013;36.9
LBIRTHR2PC;LT;2012;37.5
LBIRTHR2PC;LT;2011;38.2
LBIRTHR2PC;LT;2010;38.1
LBIRTHR2PC;LT;2009;35.9
LBIRTHR2PC;LT;2008;34.8
LBIRTHR2PC;LT;2007;33.6
LBIRTHR2PC;LT;2006;34.0
LBIRTHR2PC;LT;2005;34.1
LBIRTHR2PC;LT;2004;33.3
LBIRTHR2PC;LT;2003;33.3
LBIRTHR2PC;LT;2002;33.8
LBIRTHR2PC;LT;2001;34.3
LBIRTHR2PC;LT;2000;34.2
LBIRTHR2PC;LT;1999;34.9
LBIRTHR2PC;LT;1998;35.9
LBIRTHR2PC;LT;1997;35.4
LBIRTHR2PC;LT;1996;35.2
LBIRTHR2PC;LT;1995;34.6
LBIRTHR2PC;LT;1994;34.3
LBIRTHR2PC;LT;1993;34.7
LBIRTHR2PC;LT;1992;34.3
LBIRTHR2PC;LT;1991;34.8
LBIRTHR2PC;LT;1990;36.2
LBIRTHR2PC;LT;1989;36.5
LBIRTHR2PC;LT;1988;37.0
LBIRTHR2PC;LT;1987;36.8
LBIRTHR2PC;LT;1986;37.3
LBIRTHR2PC;LT;1985;36.5
LBIRTHR2PC;LT;1984;36.4
LBIRTHR2PC;LT;1983;37.2
LBIRTHR2PC;LT;1982;NA
LBIRTHR2PC;LT;1981;NA
LBIRTHR2PC;LT;1980;34.3
LBIRTHR2PC;LT;1979;NA
LBIRTHR2PC;LT;1978;NA
LBIRTHR2PC;LT;1977;34.8
LBIRTHR2PC;LT;1976;34.8
LBIRTHR2PC;LT;1975;34.5
LBIRTHR2PC;LT;1974;34.6
LBIRTHR2PC;LT;1973;34.2
LBIRTHR2PC;LT;1972;33.7
LBIRTHR2PC;LT;1971;33.2
LBIRTHR2PC;LT;1970;32.3
LBIRTHR2PC;LT;1969;NA
LBIRTHR2PC;LT;1968;NA
LBIRTHR2PC;LT;1967;NA
LBIRTHR2PC;LT;1966;NA
LBIRTHR2PC;LT;1965;30.9
LBIRTHR2PC;LT;1964;NA
LBIRTHR2PC;LT;1963;NA
LBIRTHR2PC;LT;1962;NA
LBIRTHR2PC;LT;1961;NA
LBIRTHR2PC;LT;1960;30.0
LBIRTHR2PC;LU;2018;35.7
LBIRTHR2PC;LU;2017;33.9
LBIRTHR2PC;LU;2016;32.8
LBIRTHR2PC;LU;2015;32.9
LBIRTHR2PC;LU;2014;32.7
LBIRTHR2PC;LU;2013;32.9
LBIRTHR2PC;LU;2012;34.0
LBIRTHR2PC;LU;2011;34.2
LBIRTHR2PC;LU;2010;33.1
LBIRTHR2PC;LU;2009;33.6
LBIRTHR2PC;LU;2008;34.4
LBIRTHR2PC;LU;2007;34.3
LBIRTHR2PC;LU;2006;33.9
LBIRTHR2PC;LU;2005;NA
LBIRTHR2PC;LU;2004;NA
LBIRTHR2PC;LU;2003;NA
LBIRTHR2PC;LU;2002;NA
LBIRTHR2PC;LU;2001;NA
LBIRTHR2PC;LU;2000;NA
LBIRTHR2PC;LU;1999;NA
LBIRTHR2PC;LU;1998;NA
LBIRTHR2PC;LU;1997;NA
LBIRTHR2PC;LU;1996;NA
LBIRTHR2PC;LU;1995;NA
LBIRTHR2PC;LU;1994;NA
LBIRTHR2PC;LU;1993;NA
LBIRTHR2PC;LU;1992;NA
LBIRTHR2PC;LU;1991;NA
LBIRTHR2PC;LU;1990;NA
LBIRTHR2PC;LU;1989;NA
LBIRTHR2PC;LU;1988;NA
LBIRTHR2PC;LU;1987;NA
LBIRTHR2PC;LU;1986;NA
LBIRTHR2PC;LU;1985;NA
LBIRTHR2PC;LU;1984;NA
LBIRTHR2PC;LU;1983;NA
LBIRTHR2PC;LU;1982;NA
LBIRTHR2PC;LU;1981;NA
LBIRTHR2PC;LU;1980;NA
LBIRTHR2PC;LU;1979;NA
LBIRTHR2PC;LU;1978;NA
LBIRTHR2PC;LU;1977;NA
LBIRTHR2PC;LU;1976;NA
LBIRTHR2PC;LU;1975;NA
LBIRTHR2PC;LU;1974;NA
LBIRTHR2PC;LU;1973;NA
LBIRTHR2PC;LU;1972;NA
LBIRTHR2PC;LU;1971;NA
LBIRTHR2PC;LU;1970;NA
LBIRTHR2PC;LU;1969;NA
LBIRTHR2PC;LU;1968;NA
LBIRTHR2PC;LU;1967;NA
LBIRTHR2PC;LU;1966;NA
LBIRTHR2PC;LU;1965;NA
LBIRTHR2PC;LU;1964;NA
LBIRTHR2PC;LU;1963;NA
LBIRTHR2PC;LU;1962;NA
LBIRTHR2PC;LU;1961;NA
LBIRTHR2PC;LU;1960;NA
LBIRTHR2PC;LV;2018;37.8
LBIRTHR2PC;LV;2017;37.9
LBIRTHR2PC;LV;2016;38.3
LBIRTHR2PC;LV;2015;37.5
LBIRTHR2PC;LV;2014;37.5
LBIRTHR2PC;LV;2013;37.2
LBIRTHR2PC;LV;2012;36.3
LBIRTHR2PC;LV;2011;35.6
LBIRTHR2PC;LV;2010;34.5
LBIRTHR2PC;LV;2009;34.0
LBIRTHR2PC;LV;2008;33.2
LBIRTHR2PC;LV;2007;32.6
LBIRTHR2PC;LV;2006;31.8
LBIRTHR2PC;LV;2005;31.8
LBIRTHR2PC;LV;2004;31.0
LBIRTHR2PC;LV;2003;31.3
LBIRTHR2PC;LV;2002;32.3
LBIRTHR2PC;LV;2001;31.6
LBIRTHR2PC;LV;2000;32.0
LBIRTHR2PC;LV;1999;31.9
LBIRTHR2PC;LV;1998;31.2
LBIRTHR2PC;LV;1997;30.6
LBIRTHR2PC;LV;1996;30.0
LBIRTHR2PC;LV;1995;30.0
LBIRTHR2PC;LV;1994;30.9
LBIRTHR2PC;LV;1993;30.5
LBIRTHR2PC;LV;1992;31.8
LBIRTHR2PC;LV;1991;31.8
LBIRTHR2PC;LV;1990;32.8
LBIRTHR2PC;LV;1989;34.4
LBIRTHR2PC;LV;1988;36.0
LBIRTHR2PC;LV;1987;37.1
LBIRTHR2PC;LV;1986;37.6
LBIRTHR2PC;LV;1985;37.1
LBIRTHR2PC;LV;1984;36.9
LBIRTHR2PC;LV;1983;NA
LBIRTHR2PC;LV;1982;NA
LBIRTHR2PC;LV;1981;NA
LBIRTHR2PC;LV;1980;33.4
LBIRTHR2PC;LV;1979;NA
LBIRTHR2PC;LV;1978;NA
LBIRTHR2PC;LV;1977;NA
LBIRTHR2PC;LV;1976;NA
LBIRTHR2PC;LV;1975;34.4
LBIRTHR2PC;LV;1974;NA
LBIRTHR2PC;LV;1973;NA
LBIRTHR2PC;LV;1972;NA
LBIRTHR2PC;LV;1971;NA
LBIRTHR2PC;LV;1970;NA
LBIRTHR2PC;LV;1969;NA
LBIRTHR2PC;LV;1968;NA
LBIRTHR2PC;LV;1967;NA
LBIRTHR2PC;LV;1966;NA
LBIRTHR2PC;LV;1965;32.9
LBIRTHR2PC;LV;1964;NA
LBIRTHR2PC;LV;1963;NA
LBIRTHR2PC;LV;1962;NA
LBIRTHR2PC;LV;1961;NA
LBIRTHR2PC;LV;1960;32.2
LBIRTHR2PC;MD;2018;NA
LBIRTHR2PC;MD;2017;NA
LBIRTHR2PC;MD;2016;38.1
LBIRTHR2PC;MD;2015;NA
LBIRTHR2PC;MD;2014;36.5
LBIRTHR2PC;MD;2013;35.3
LBIRTHR2PC;MD;2012;35.5
LBIRTHR2PC;MD;2011;NA
LBIRTHR2PC;MD;2010;32.2
LBIRTHR2PC;MD;2009;33.0
LBIRTHR2PC;MD;2008;32.9
LBIRTHR2PC;MD;2007;33.2
LBIRTHR2PC;MD;2006;33.1
LBIRTHR2PC;MD;2005;NA
LBIRTHR2PC;MD;2004;NA
LBIRTHR2PC;MD;2003;NA
LBIRTHR2PC;MD;2002;NA
LBIRTHR2PC;MD;2001;NA
LBIRTHR2PC;MD;2000;NA
LBIRTHR2PC;MD;1999;NA
LBIRTHR2PC;MD;1998;NA
LBIRTHR2PC;MD;1997;NA
LBIRTHR2PC;MD;1996;NA
LBIRTHR2PC;MD;1995;NA
LBIRTHR2PC;MD;1994;NA
LBIRTHR2PC;MD;1993;NA
LBIRTHR2PC;MD;1992;NA
LBIRTHR2PC;MD;1991;NA
LBIRTHR2PC;MD;1990;NA
LBIRTHR2PC;MD;1989;NA
LBIRTHR2PC;MD;1988;NA
LBIRTHR2PC;MD;1987;NA
LBIRTHR2PC;MD;1986;NA
LBIRTHR2PC;MD;1985;NA
LBIRTHR2PC;MD;1984;NA
LBIRTHR2PC;MD;1983;NA
LBIRTHR2PC;MD;1982;NA
LBIRTHR2PC;MD;1981;NA
LBIRTHR2PC;MD;1980;NA
LBIRTHR2PC;MD;1979;NA
LBIRTHR2PC;MD;1978;NA
LBIRTHR2PC;MD;1977;NA
LBIRTHR2PC;MD;1976;NA
LBIRTHR2PC;MD;1975;NA
LBIRTHR2PC;MD;1974;NA
LBIRTHR2PC;MD;1973;NA
LBIRTHR2PC;MD;1972;NA
LBIRTHR2PC;MD;1971;NA
LBIRTHR2PC;MD;1970;NA
LBIRTHR2PC;MD;1969;NA
LBIRTHR2PC;MD;1968;NA
LBIRTHR2PC;MD;1967;NA
LBIRTHR2PC;MD;1966;NA
LBIRTHR2PC;MD;1965;NA
LBIRTHR2PC;MD;1964;NA
LBIRTHR2PC;MD;1963;NA
LBIRTHR2PC;MD;1962;NA
LBIRTHR2PC;MD;1961;NA
LBIRTHR2PC;MD;1960;NA
LBIRTHR2PC;ME;2018;NA
LBIRTHR2PC;ME;2017;NA
LBIRTHR2PC;ME;2016;NA
LBIRTHR2PC;ME;2015;NA
LBIRTHR2PC;ME;2014;NA
LBIRTHR2PC;ME;2013;NA
LBIRTHR2PC;ME;2012;NA
LBIRTHR2PC;ME;2011;NA
LBIRTHR2PC;ME;2010;NA
LBIRTHR2PC;ME;2009;32.4
LBIRTHR2PC;ME;2008;31.7
LBIRTHR2PC;ME;2007;32.3
LBIRTHR2PC;ME;2006;33.2
LBIRTHR2PC;ME;2005;34.0
LBIRTHR2PC;ME;2004;NA
LBIRTHR2PC;ME;2003;NA
LBIRTHR2PC;ME;2002;NA
LBIRTHR2PC;ME;2001;NA
LBIRTHR2PC;ME;2000;NA
LBIRTHR2PC;ME;1999;NA
LBIRTHR2PC;ME;1998;NA
LBIRTHR2PC;ME;1997;NA
LBIRTHR2PC;ME;1996;NA
LBIRTHR2PC;ME;1995;NA
LBIRTHR2PC;ME;1994;NA
LBIRTHR2PC;ME;1993;NA
LBIRTHR2PC;ME;1992;NA
LBIRTHR2PC;ME;1991;NA
LBIRTHR2PC;ME;1990;NA
LBIRTHR2PC;ME;1989;NA
LBIRTHR2PC;ME;1988;NA
LBIRTHR2PC;ME;1987;NA
LBIRTHR2PC;ME;1986;NA
LBIRTHR2PC;ME;1985;NA
LBIRTHR2PC;ME;1984;NA
LBIRTHR2PC;ME;1983;NA
LBIRTHR2PC;ME;1982;NA
LBIRTHR2PC;ME;1981;NA
LBIRTHR2PC;ME;1980;NA
LBIRTHR2PC;ME;1979;NA
LBIRTHR2PC;ME;1978;NA
LBIRTHR2PC;ME;1977;NA
LBIRTHR2PC;ME;1976;NA
LBIRTHR2PC;ME;1975;NA
LBIRTHR2PC;ME;1974;NA
LBIRTHR2PC;ME;1973;NA
LBIRTHR2PC;ME;1972;NA
LBIRTHR2PC;ME;1971;NA
LBIRTHR2PC;ME;1970;NA
LBIRTHR2PC;ME;1969;NA
LBIRTHR2PC;ME;1968;NA
LBIRTHR2PC;ME;1967;NA
LBIRTHR2PC;ME;1966;NA
LBIRTHR2PC;ME;1965;NA
LBIRTHR2PC;ME;1964;NA
LBIRTHR2PC;ME;1963;NA
LBIRTHR2PC;ME;1962;NA
LBIRTHR2PC;ME;1961;NA
LBIRTHR2PC;ME;1960;NA
LBIRTHR2PC;MK;2018;37.0
LBIRTHR2PC;MK;2017;35.8
LBIRTHR2PC;MK;2016;36.2
LBIRTHR2PC;MK;2015;36.3
LBIRTHR2PC;MK;2014;36.1
LBIRTHR2PC;MK;2013;36.0
LBIRTHR2PC;MK;2012;35.3
LBIRTHR2PC;MK;2011;34.9
LBIRTHR2PC;MK;2010;35.1
LBIRTHR2PC;MK;2009;NA
LBIRTHR2PC;MK;2008;35.8
LBIRTHR2PC;MK;2007;35.7
LBIRTHR2PC;MK;2006;36.3
LBIRTHR2PC;MK;2005;37.2
LBIRTHR2PC;MK;2004;35.9
LBIRTHR2PC;MK;2003;37.3
LBIRTHR2PC;MK;2002;36.4
LBIRTHR2PC;MK;2001;37.2
LBIRTHR2PC;MK;2000;37.1
LBIRTHR2PC;MK;1999;37.3
LBIRTHR2PC;MK;1998;37.1
LBIRTHR2PC;MK;1997;37.6
LBIRTHR2PC;MK;1996;NA
LBIRTHR2PC;MK;1995;NA
LBIRTHR2PC;MK;1994;36.0
LBIRTHR2PC;MK;1993;35.1
LBIRTHR2PC;MK;1992;35.1
LBIRTHR2PC;MK;1991;35.2
LBIRTHR2PC;MK;1990;37.0
LBIRTHR2PC;MK;1989;36.6
LBIRTHR2PC;MK;1988;36.6
LBIRTHR2PC;MK;1987;36.0
LBIRTHR2PC;MK;1986;36.6
LBIRTHR2PC;MK;1985;35.9
LBIRTHR2PC;MK;1984;35.9
LBIRTHR2PC;MK;1983;36.0
LBIRTHR2PC;MK;1982;NA
LBIRTHR2PC;MK;1981;NA
LBIRTHR2PC;MK;1980;33.6
LBIRTHR2PC;MK;1979;NA
LBIRTHR2PC;MK;1978;NA
LBIRTHR2PC;MK;1977;NA
LBIRTHR2PC;MK;1976;NA
LBIRTHR2PC;MK;1975;30.0
LBIRTHR2PC;MK;1974;NA
LBIRTHR2PC;MK;1973;NA
LBIRTHR2PC;MK;1972;NA
LBIRTHR2PC;MK;1971;NA
LBIRTHR2PC;MK;1970;28.3
LBIRTHR2PC;MK;1969;NA
LBIRTHR2PC;MK;1968;NA
LBIRTHR2PC;MK;1967;NA
LBIRTHR2PC;MK;1966;NA
LBIRTHR2PC;MK;1965;24.7
LBIRTHR2PC;MK;1964;NA
LBIRTHR2PC;MK;1963;NA
LBIRTHR2PC;MK;1962;NA
LBIRTHR2PC;MK;1961;NA
LBIRTHR2PC;MK;1960;23.6
LBIRTHR2PC;MT;2018;34.5
LBIRTHR2PC;MT;2017;33.6
LBIRTHR2PC;MT;2016;33.6
LBIRTHR2PC;MT;2015;35.0
LBIRTHR2PC;MT;2014;33.8
LBIRTHR2PC;MT;2013;34.3
LBIRTHR2PC;MT;2012;34.0
LBIRTHR2PC;MT;2011;34.2
LBIRTHR2PC;MT;2010;32.4
LBIRTHR2PC;MT;2009;33.3
LBIRTHR2PC;MT;2008;33.6
LBIRTHR2PC;MT;2007;33.7
LBIRTHR2PC;MT;2006;NA
LBIRTHR2PC;MT;2005;33.8
LBIRTHR2PC;MT;2004;NA
LBIRTHR2PC;MT;2003;NA
LBIRTHR2PC;MT;2002;NA
LBIRTHR2PC;MT;2001;NA
LBIRTHR2PC;MT;2000;NA
LBIRTHR2PC;MT;1999;NA
LBIRTHR2PC;MT;1998;NA
LBIRTHR2PC;MT;1997;NA
LBIRTHR2PC;MT;1996;NA
LBIRTHR2PC;MT;1995;NA
LBIRTHR2PC;MT;1994;NA
LBIRTHR2PC;MT;1993;NA
LBIRTHR2PC;MT;1992;NA
LBIRTHR2PC;MT;1991;NA
LBIRTHR2PC;MT;1990;NA
LBIRTHR2PC;MT;1989;NA
LBIRTHR2PC;MT;1988;NA
LBIRTHR2PC;MT;1987;NA
LBIRTHR2PC;MT;1986;NA
LBIRTHR2PC;MT;1985;NA
LBIRTHR2PC;MT;1984;NA
LBIRTHR2PC;MT;1983;NA
LBIRTHR2PC;MT;1982;NA
LBIRTHR2PC;MT;1981;NA
LBIRTHR2PC;MT;1980;NA
LBIRTHR2PC;MT;1979;NA
LBIRTHR2PC;MT;1978;NA
LBIRTHR2PC;MT;1977;NA
LBIRTHR2PC;MT;1976;NA
LBIRTHR2PC;MT;1975;NA
LBIRTHR2PC;MT;1974;NA
LBIRTHR2PC;MT;1973;NA
LBIRTHR2PC;MT;1972;NA
LBIRTHR2PC;MT;1971;NA
LBIRTHR2PC;MT;1970;NA
LBIRTHR2PC;MT;1969;NA
LBIRTHR2PC;MT;1968;NA
LBIRTHR2PC;MT;1967;NA
LBIRTHR2PC;MT;1966;NA
LBIRTHR2PC;MT;1965;NA
LBIRTHR2PC;MT;1964;NA
LBIRTHR2PC;MT;1963;NA
LBIRTHR2PC;MT;1962;NA
LBIRTHR2PC;MT;1961;NA
LBIRTHR2PC;MT;1960;NA
LBIRTHR2PC;NL;2018;36.6
LBIRTHR2PC;NL;2017;36.7
LBIRTHR2PC;NL;2016;36.7
LBIRTHR2PC;NL;2015;36.8
LBIRTHR2PC;NL;2014;36.5
LBIRTHR2PC;NL;2013;36.7
LBIRTHR2PC;NL;2012;36.6
LBIRTHR2PC;NL;2011;36.3
LBIRTHR2PC;NL;2010;36.0
LBIRTHR2PC;NL;2009;36.1
LBIRTHR2PC;NL;2008;36.9
LBIRTHR2PC;NL;2007;36.9
LBIRTHR2PC;NL;2006;37.4
LBIRTHR2PC;NL;2005;37.1
LBIRTHR2PC;NL;2004;36.8
LBIRTHR2PC;NL;2003;36.9
LBIRTHR2PC;NL;2002;36.7
LBIRTHR2PC;NL;2001;36.3
LBIRTHR2PC;NL;2000;35.8
LBIRTHR2PC;NL;1999;35.6
LBIRTHR2PC;NL;1998;35.0
LBIRTHR2PC;NL;1997;35.4
LBIRTHR2PC;NL;1996;36.1
LBIRTHR2PC;NL;1995;36.5
LBIRTHR2PC;NL;1994;35.7
LBIRTHR2PC;NL;1993;35.9
