unit;month;geo;year;value
NR;M11;ES;1985;26379
NR;M11;ES;1984;24294
NR;M11;ES;1983;24072
NR;M11;ES;1982;24280
NR;M11;ES;1981;22974
NR;M11;ES;1980;23819
NR;M11;ES;1979;24367
NR;M11;ES;1978;24026
NR;M11;ES;1977;23651
NR;M11;ES;1976;25197
NR;M11;ES;1975;23748
NR;M11;ES;1974;NA
NR;M11;ES;1973;NA
NR;M11;ES;1972;NA
NR;M11;ES;1971;NA
NR;M11;ES;1970;23352
NR;M11;ES;1969;31529
NR;M11;ES;1968;22209
NR;M11;ES;1967;22633
NR;M11;ES;1966;24670
NR;M11;ES;1965;21351
NR;M11;ES;1964;22115
NR;M11;ES;1963;20153
NR;M11;ES;1962;23130
NR;M11;ES;1961;21918
NR;M11;ES;1960;21201
NR;M11;EU27_2007;2019;NA
NR;M11;EU27_2007;2018;420375
NR;M11;EU27_2007;2017;423205
NR;M11;EU27_2007;2016;428180
NR;M11;EU27_2007;2015;405955
NR;M11;EU27_2007;2014;403738
NR;M11;EU27_2007;2013;391159
NR;M11;EU27_2007;2012;402051
NR;M11;EU27_2007;2011;401978
NR;M11;EU27_2007;2010;396904
NR;M11;EU27_2007;2009;396877
NR;M11;EU27_2007;2008;389627
NR;M11;EU27_2007;2007;404038
NR;M11;EU27_2007;2006;388512
NR;M11;EU27_2007;2005;387426
NR;M11;EU27_2007;2004;386721
NR;M11;EU27_2007;2003;397898
NR;M11;EU27_2007;2002;392104
NR;M11;EU27_2007;2001;400472
NR;M11;EU27_2007;2000;390896
NR;M11;EU27_2007;1999;NA
NR;M11;EU27_2007;1998;401290
NR;M11;EU27_2007;1997;NA
NR;M11;EU27_2007;1996;393094
NR;M11;EU27_2007;1995;NA
NR;M11;EU27_2007;1994;NA
NR;M11;EU27_2007;1993;NA
NR;M11;EU27_2007;1992;NA
NR;M11;EU27_2007;1991;NA
NR;M11;EU27_2007;1990;NA
NR;M11;EU27_2007;1989;NA
NR;M11;EU27_2007;1988;NA
NR;M11;EU27_2007;1987;NA
NR;M11;EU27_2007;1986;NA
NR;M11;EU27_2007;1985;NA
NR;M11;EU27_2007;1984;NA
NR;M11;EU27_2007;1983;NA
NR;M11;EU27_2007;1982;NA
NR;M11;EU27_2007;1981;NA
NR;M11;EU27_2007;1980;NA
NR;M11;EU27_2007;1979;NA
NR;M11;EU27_2007;1978;NA
NR;M11;EU27_2007;1977;NA
NR;M11;EU27_2007;1976;NA
NR;M11;EU27_2007;1975;NA
NR;M11;EU27_2007;1974;NA
NR;M11;EU27_2007;1973;NA
NR;M11;EU27_2007;1972;NA
NR;M11;EU27_2007;1971;NA
NR;M11;EU27_2007;1970;NA
NR;M11;EU27_2007;1969;NA
NR;M11;EU27_2007;1968;NA
NR;M11;EU27_2007;1967;NA
NR;M11;EU27_2007;1966;NA
NR;M11;EU27_2007;1965;NA
NR;M11;EU27_2007;1964;NA
NR;M11;EU27_2007;1963;NA
NR;M11;EU27_2007;1962;NA
NR;M11;EU27_2007;1961;NA
NR;M11;EU27_2007;1960;NA
NR;M11;EU27_2020;2019;NA
NR;M11;EU27_2020;2018;375615
NR;M11;EU27_2020;2017;375607
NR;M11;EU27_2020;2016;379855
NR;M11;EU27_2020;2015;362742
NR;M11;EU27_2020;2014;363063
NR;M11;EU27_2020;2013;349892
NR;M11;EU27_2020;2012;358254
NR;M11;EU27_2020;2011;360208
NR;M11;EU27_2020;2010;353065
NR;M11;EU27_2020;2009;355389
NR;M11;EU27_2020;2008;348963
NR;M11;EU27_2020;2007;359789
NR;M11;EU27_2020;2006;345440
NR;M11;EU27_2020;2005;343734
NR;M11;EU27_2020;2004;343705
NR;M11;EU27_2020;2003;348822
NR;M11;EU27_2020;2002;346821
NR;M11;EU27_2020;2001;355423
NR;M11;EU27_2020;2000;344601
NR;M11;EU27_2020;1999;NA
NR;M11;EU27_2020;1998;353608
NR;M11;EU27_2020;1997;NA
NR;M11;EU27_2020;1996;347343
NR;M11;EU27_2020;1995;NA
NR;M11;EU27_2020;1994;NA
NR;M11;EU27_2020;1993;NA
NR;M11;EU27_2020;1992;NA
NR;M11;EU27_2020;1991;NA
NR;M11;EU27_2020;1990;NA
NR;M11;EU27_2020;1989;NA
NR;M11;EU27_2020;1988;NA
NR;M11;EU27_2020;1987;NA
NR;M11;EU27_2020;1986;NA
NR;M11;EU27_2020;1985;NA
NR;M11;EU27_2020;1984;NA
NR;M11;EU27_2020;1983;NA
NR;M11;EU27_2020;1982;NA
NR;M11;EU27_2020;1981;NA
NR;M11;EU27_2020;1980;NA
NR;M11;EU27_2020;1979;NA
NR;M11;EU27_2020;1978;NA
NR;M11;EU27_2020;1977;NA
NR;M11;EU27_2020;1976;NA
NR;M11;EU27_2020;1975;NA
NR;M11;EU27_2020;1974;NA
NR;M11;EU27_2020;1973;NA
NR;M11;EU27_2020;1972;NA
NR;M11;EU27_2020;1971;NA
NR;M11;EU27_2020;1970;NA
NR;M11;EU27_2020;1969;NA
NR;M11;EU27_2020;1968;NA
NR;M11;EU27_2020;1967;NA
NR;M11;EU27_2020;1966;NA
NR;M11;EU27_2020;1965;NA
NR;M11;EU27_2020;1964;NA
NR;M11;EU27_2020;1963;NA
NR;M11;EU27_2020;1962;NA
NR;M11;EU27_2020;1961;NA
NR;M11;EU27_2020;1960;NA
NR;M11;EU28;2019;NA
NR;M11;EU28;2018;424503
NR;M11;EU28;2017;427421
NR;M11;EU28;2016;432422
NR;M11;EU28;2015;410079
NR;M11;EU28;2014;407900
NR;M11;EU28;2013;395201
NR;M11;EU28;2012;406145
NR;M11;EU28;2011;406189
NR;M11;EU28;2010;401136
NR;M11;EU28;2009;401148
NR;M11;EU28;2008;393804
NR;M11;EU28;2007;408419
NR;M11;EU28;2006;392617
NR;M11;EU28;2005;391634
NR;M11;EU28;2004;390757
NR;M11;EU28;2003;402051
NR;M11;EU28;2002;396195
NR;M11;EU28;2001;404669
NR;M11;EU28;2000;394801
NR;M11;EU28;1999;NA
NR;M11;EU28;1998;405630
NR;M11;EU28;1997;NA
NR;M11;EU28;1996;397180
NR;M11;EU28;1995;NA
NR;M11;EU28;1994;NA
NR;M11;EU28;1993;NA
NR;M11;EU28;1992;NA
NR;M11;EU28;1991;NA
NR;M11;EU28;1990;NA
NR;M11;EU28;1989;NA
NR;M11;EU28;1988;NA
NR;M11;EU28;1987;NA
NR;M11;EU28;1986;NA
NR;M11;EU28;1985;NA
NR;M11;EU28;1984;NA
NR;M11;EU28;1983;NA
NR;M11;EU28;1982;NA
NR;M11;EU28;1981;NA
NR;M11;EU28;1980;NA
NR;M11;EU28;1979;NA
NR;M11;EU28;1978;NA
NR;M11;EU28;1977;NA
NR;M11;EU28;1976;NA
NR;M11;EU28;1975;NA
NR;M11;EU28;1974;NA
NR;M11;EU28;1973;NA
NR;M11;EU28;1972;NA
NR;M11;EU28;1971;NA
NR;M11;EU28;1970;NA
NR;M11;EU28;1969;NA
NR;M11;EU28;1968;NA
NR;M11;EU28;1967;NA
NR;M11;EU28;1966;NA
NR;M11;EU28;1965;NA
NR;M11;EU28;1964;NA
NR;M11;EU28;1963;NA
NR;M11;EU28;1962;NA
NR;M11;EU28;1961;NA
NR;M11;EU28;1960;NA
NR;M11;FI;2019;4500
NR;M11;FI;2018;4357
NR;M11;FI;2017;4210
NR;M11;FI;2016;4523
NR;M11;FI;2015;4386
NR;M11;FI;2014;4018
NR;M11;FI;2013;4034
NR;M11;FI;2012;4122
NR;M11;FI;2011;4067
NR;M11;FI;2010;4099
NR;M11;FI;2009;4118
NR;M11;FI;2008;3983
NR;M11;FI;2007;3959
NR;M11;FI;2006;4054
NR;M11;FI;2005;3768
NR;M11;FI;2004;3748
NR;M11;FI;2003;3866
NR;M11;FI;2002;3908
NR;M11;FI;2001;3978
NR;M11;FI;2000;3772
NR;M11;FI;1999;3798
NR;M11;FI;1998;3978
NR;M11;FI;1997;3975
NR;M11;FI;1996;3821
NR;M11;FI;1995;3945
NR;M11;FI;1994;3786
NR;M11;FI;1993;4101
NR;M11;FI;1992;4026
NR;M11;FI;1991;3936
NR;M11;FI;1990;4141
NR;M11;FI;1989;4204
NR;M11;FI;1988;3956
NR;M11;FI;1987;4010
NR;M11;FI;1986;3722
NR;M11;FI;1985;3698
NR;M11;FI;1984;3847
NR;M11;FI;1983;3646
NR;M11;FI;1982;3486
NR;M11;FI;1981;3661
NR;M11;FI;1980;3603
NR;M11;FI;1979;3499
NR;M11;FI;1978;3494
NR;M11;FI;1977;3488
NR;M11;FI;1976;3577
NR;M11;FI;1975;3382
NR;M11;FI;1974;3705
NR;M11;FI;1973;3604
NR;M11;FI;1972;3532
NR;M11;FI;1971;3701
NR;M11;FI;1970;3610
NR;M11;FI;1969;3711
NR;M11;FI;1968;3640
NR;M11;FI;1967;3425
NR;M11;FI;1966;3518
NR;M11;FI;1965;3682
NR;M11;FI;1964;3516
NR;M11;FI;1963;3386
NR;M11;FI;1962;3355
NR;M11;FI;1961;3486
NR;M11;FI;1960;3282
NR;M11;FR;2019;NA
NR;M11;FR;2018;49744
NR;M11;FR;2017;50022
NR;M11;FR;2016;49787
NR;M11;FR;2015;46616
NR;M11;FR;2014;46951
NR;M11;FR;2013;45299
NR;M11;FR;2012;46648
NR;M11;FR;2011;45047
NR;M11;FR;2010;45117
NR;M11;FR;2009;44059
NR;M11;FR;2008;43634
NR;M11;FR;2007;45407
NR;M11;FR;2006;42970
NR;M11;FR;2005;42787
NR;M11;FR;2004;42311
NR;M11;FR;2003;44791
NR;M11;FR;2002;43970
NR;M11;FR;2001;45419
NR;M11;FR;2000;43784
NR;M11;FR;1999;44094
NR;M11;FR;1998;43661
NR;M11;FR;1997;43810
NR;M11;FR;1996;44109
NR;M11;FR;1995;44025
NR;M11;FR;1994;NA
NR;M11;FR;1993;NA
NR;M11;FR;1992;NA
NR;M11;FR;1991;NA
NR;M11;FR;1990;NA
NR;M11;FR;1989;NA
NR;M11;FR;1988;NA
NR;M11;FR;1987;NA
NR;M11;FR;1986;NA
NR;M11;FR;1985;NA
NR;M11;FR;1984;NA
NR;M11;FR;1983;NA
NR;M11;FR;1982;NA
NR;M11;FR;1981;NA
NR;M11;FR;1980;NA
NR;M11;FR;1979;NA
NR;M11;FR;1978;NA
NR;M11;FR;1977;NA
NR;M11;FR;1976;NA
NR;M11;FR;1975;NA
NR;M11;FR;1974;NA
NR;M11;FR;1973;NA
NR;M11;FR;1972;NA
NR;M11;FR;1971;NA
NR;M11;FR;1970;NA
NR;M11;FR;1969;NA
NR;M11;FR;1968;NA
NR;M11;FR;1967;NA
NR;M11;FR;1966;NA
NR;M11;FR;1965;NA
NR;M11;FR;1964;NA
NR;M11;FR;1963;NA
NR;M11;FR;1962;NA
NR;M11;FR;1961;NA
NR;M11;FR;1960;NA
NR;M11;FX;2019;NA
NR;M11;FX;2018;NA
NR;M11;FX;2017;NA
NR;M11;FX;2016;NA
NR;M11;FX;2015;NA
NR;M11;FX;2014;NA
NR;M11;FX;2013;NA
NR;M11;FX;2012;45771
NR;M11;FX;2011;44274
NR;M11;FX;2010;44264
NR;M11;FX;2009;43238
NR;M11;FX;2008;42763
NR;M11;FX;2007;44549
NR;M11;FX;2006;42214
NR;M11;FX;2005;41991
NR;M11;FX;2004;41530
NR;M11;FX;2003;43954
NR;M11;FX;2002;43166
NR;M11;FX;2001;44583
NR;M11;FX;2000;42983
NR;M11;FX;1999;43308
NR;M11;FX;1998;42928
NR;M11;FX;1997;43100
NR;M11;FX;1996;43000
NR;M11;FX;1995;43346
NR;M11;FX;1994;41833
NR;M11;FX;1993;44017
NR;M11;FX;1992;42329
NR;M11;FX;1991;NA
NR;M11;FX;1990;NA
NR;M11;FX;1989;43021
NR;M11;FX;1988;43970
NR;M11;FX;1987;43478
NR;M11;FX;1986;NA
NR;M11;FX;1985;NA
NR;M11;FX;1984;43937
NR;M11;FX;1983;NA
NR;M11;FX;1982;44347
NR;M11;FX;1981;45182
NR;M11;FX;1980;47016
NR;M11;FX;1979;NA
NR;M11;FX;1978;NA
NR;M11;FX;1977;43932
NR;M11;FX;1976;44149
NR;M11;FX;1975;44745
NR;M11;FX;1974;46844
NR;M11;FX;1973;NA
NR;M11;FX;1972;43972
NR;M11;FX;1971;45309
NR;M11;FX;1970;44180
NR;M11;FX;1969;45391
NR;M11;FX;1968;44599
NR;M11;FX;1967;44640
NR;M11;FX;1966;46884
NR;M11;FX;1965;43482
NR;M11;FX;1964;44499
NR;M11;FX;1963;NA
NR;M11;FX;1962;44040
NR;M11;FX;1961;44371
NR;M11;FX;1960;40485
NR;M11;GE;2019;NA
NR;M11;GE;2018;4087
NR;M11;GE;2017;3932
NR;M11;GE;2016;4130
NR;M11;GE;2015;4118
NR;M11;GE;2014;4229
NR;M11;GE;2013;4034
NR;M11;GE;2012;NA
NR;M11;GE;2011;4307
NR;M11;GE;2010;4054
NR;M11;GE;2009;3759
NR;M11;GE;2008;3497
NR;M11;GE;2007;3273
NR;M11;GE;2006;NA
NR;M11;GE;2005;3181
NR;M11;GE;2004;NA
NR;M11;GE;2003;NA
NR;M11;GE;2002;NA
NR;M11;GE;2001;NA
NR;M11;GE;2000;NA
NR;M11;GE;1999;NA
NR;M11;GE;1998;NA
NR;M11;GE;1997;NA
NR;M11;GE;1996;NA
NR;M11;GE;1995;NA
NR;M11;GE;1994;NA
NR;M11;GE;1993;NA
NR;M11;GE;1992;NA
NR;M11;GE;1991;NA
NR;M11;GE;1990;NA
NR;M11;GE;1989;NA
NR;M11;GE;1988;NA
NR;M11;GE;1987;NA
NR;M11;GE;1986;NA
NR;M11;GE;1985;NA
NR;M11;GE;1984;NA
NR;M11;GE;1983;NA
NR;M11;GE;1982;NA
NR;M11;GE;1981;NA
NR;M11;GE;1980;NA
NR;M11;GE;1979;NA
NR;M11;GE;1978;NA
NR;M11;GE;1977;NA
NR;M11;GE;1976;NA
NR;M11;GE;1975;NA
NR;M11;GE;1974;NA
NR;M11;GE;1973;NA
NR;M11;GE;1972;NA
NR;M11;GE;1971;NA
NR;M11;GE;1970;NA
NR;M11;GE;1969;NA
NR;M11;GE;1968;NA
NR;M11;GE;1967;NA
NR;M11;GE;1966;NA
NR;M11;GE;1965;NA
NR;M11;GE;1964;NA
NR;M11;GE;1963;NA
NR;M11;GE;1962;NA
NR;M11;GE;1961;NA
NR;M11;GE;1960;NA
NR;M11;HR;2019;NA
NR;M11;HR;2018;4128
NR;M11;HR;2017;4216
NR;M11;HR;2016;4242
NR;M11;HR;2015;4124
NR;M11;HR;2014;4162
NR;M11;HR;2013;4042
NR;M11;HR;2012;4094
NR;M11;HR;2011;4211
NR;M11;HR;2010;4232
NR;M11;HR;2009;4271
NR;M11;HR;2008;4177
NR;M11;HR;2007;4381
NR;M11;HR;2006;4105
NR;M11;HR;2005;4208
NR;M11;HR;2004;4036
NR;M11;HR;2003;4153
NR;M11;HR;2002;4091
NR;M11;HR;2001;4197
NR;M11;HR;2000;3905
NR;M11;HR;1999;4104
NR;M11;HR;1998;4340
NR;M11;HR;1997;4362
NR;M11;HR;1996;4086
NR;M11;HR;1995;4478
NR;M11;HR;1994;4225
NR;M11;HR;1993;3925
NR;M11;HR;1992;4425
NR;M11;HR;1991;NA
NR;M11;HR;1990;NA
NR;M11;HR;1989;NA
NR;M11;HR;1988;NA
NR;M11;HR;1987;NA
NR;M11;HR;1986;NA
NR;M11;HR;1985;NA
NR;M11;HR;1984;NA
NR;M11;HR;1983;NA
NR;M11;HR;1982;NA
NR;M11;HR;1981;NA
NR;M11;HR;1980;NA
NR;M11;HR;1979;NA
NR;M11;HR;1978;NA
NR;M11;HR;1977;NA
NR;M11;HR;1976;NA
NR;M11;HR;1975;NA
NR;M11;HR;1974;NA
NR;M11;HR;1973;NA
NR;M11;HR;1972;NA
NR;M11;HR;1971;NA
NR;M11;HR;1970;NA
NR;M11;HR;1969;NA
NR;M11;HR;1968;NA
NR;M11;HR;1967;NA
NR;M11;HR;1966;NA
NR;M11;HR;1965;NA
NR;M11;HR;1964;NA
NR;M11;HR;1963;NA
NR;M11;HR;1962;NA
NR;M11;HR;1961;NA
NR;M11;HR;1960;NA
NR;M11;HU;2019;10890
NR;M11;HU;2018;10434
NR;M11;HU;2017;10346
NR;M11;HU;2016;10690
NR;M11;HU;2015;10258
NR;M11;HU;2014;10513
NR;M11;HU;2013;10023
NR;M11;HU;2012;10096
NR;M11;HU;2011;10456
NR;M11;HU;2010;10595
NR;M11;HU;2009;10808
NR;M11;HU;2008;10650
NR;M11;HU;2007;10782
NR;M11;HU;2006;11052
NR;M11;HU;2005;11015
NR;M11;HU;2004;10798
NR;M11;HU;2003;10672
NR;M11;HU;2002;10899
NR;M11;HU;2001;11275
NR;M11;HU;2000;10557
NR;M11;HU;1999;11247
NR;M11;HU;1998;11698
NR;M11;HU;1997;11521
NR;M11;HU;1996;11090
NR;M11;HU;1995;11778
NR;M11;HU;1994;NA
NR;M11;HU;1993;NA
NR;M11;HU;1992;NA
NR;M11;HU;1991;NA
NR;M11;HU;1990;NA
NR;M11;HU;1989;NA
NR;M11;HU;1988;NA
NR;M11;HU;1987;NA
NR;M11;HU;1986;NA
NR;M11;HU;1985;NA
NR;M11;HU;1984;NA
NR;M11;HU;1983;NA
NR;M11;HU;1982;NA
NR;M11;HU;1981;NA
NR;M11;HU;1980;NA
NR;M11;HU;1979;NA
NR;M11;HU;1978;NA
NR;M11;HU;1977;NA
NR;M11;HU;1976;NA
NR;M11;HU;1975;NA
NR;M11;HU;1974;NA
NR;M11;HU;1973;NA
NR;M11;HU;1972;NA
NR;M11;HU;1971;NA
NR;M11;HU;1970;NA
NR;M11;HU;1969;NA
NR;M11;HU;1968;NA
NR;M11;HU;1967;NA
NR;M11;HU;1966;NA
NR;M11;HU;1965;NA
NR;M11;HU;1964;NA
NR;M11;HU;1963;NA
NR;M11;HU;1962;NA
NR;M11;HU;1961;NA
NR;M11;HU;1960;NA
NR;M11;IE;2019;NA
NR;M11;IE;2018;2513
NR;M11;IE;2017;2475
NR;M11;IE;2016;2512
NR;M11;IE;2015;2314
NR;M11;IE;2014;2376
NR;M11;IE;2013;2332
NR;M11;IE;2012;2406
NR;M11;IE;2011;2196
NR;M11;IE;2010;2280
NR;M11;IE;2009;2342
NR;M11;IE;2008;2280
NR;M11;IE;2007;2197
NR;M11;IE;2006;2283
NR;M11;IE;2005;2070
NR;M11;IE;2004;2658
NR;M11;IE;2003;2461
NR;M11;IE;2002;2342
NR;M11;IE;2001;2425
NR;M11;IE;2000;2517
NR;M11;IE;1999;2471
NR;M11;IE;1998;2446
NR;M11;IE;1997;2436
NR;M11;IE;1996;2502
NR;M11;IE;1995;2543
NR;M11;IE;1994;2439
NR;M11;IE;1993;3126
NR;M11;IE;1992;2497
NR;M11;IE;1991;2599
NR;M11;IE;1990;NA
NR;M11;IE;1989;2518
NR;M11;IE;1988;2479
NR;M11;IE;1987;2479
NR;M11;IE;1986;2507
NR;M11;IE;1985;2780
NR;M11;IE;1984;2513
NR;M11;IE;1983;2554
NR;M11;IE;1982;2527
NR;M11;IE;1981;2559
NR;M11;IE;1980;2726
NR;M11;IE;1979;2717
NR;M11;IE;1978;2446
NR;M11;IE;1977;2674
NR;M11;IE;1976;2631
NR;M11;IE;1975;2572
NR;M11;IE;1974;2823
NR;M11;IE;1973;2629
NR;M11;IE;1972;2614
NR;M11;IE;1971;NA
NR;M11;IE;1970;2614
NR;M11;IE;1969;2547
NR;M11;IE;1968;2575
NR;M11;IE;1967;2725
NR;M11;IE;1966;2856
NR;M11;IE;1965;2549
NR;M11;IE;1964;2488
NR;M11;IE;1963;2372
NR;M11;IE;1962;2657
NR;M11;IE;1961;2539
NR;M11;IE;1960;NA
NR;M11;IS;2019;NA
NR;M11;IS;2018;165
NR;M11;IS;2017;191
NR;M11;IS;2016;179
NR;M11;IS;2015;184
NR;M11;IS;2014;171
NR;M11;IS;2013;174
NR;M11;IS;2012;135
NR;M11;IS;2011;158
NR;M11;IS;2010;146
NR;M11;IS;2009;155
NR;M11;IS;2008;157
NR;M11;IS;2007;168
NR;M11;IS;2006;154
NR;M11;IS;2005;163
NR;M11;IS;2004;151
NR;M11;IS;2003;138
NR;M11;IS;2002;153
NR;M11;IS;2001;145
NR;M11;IS;2000;158
NR;M11;IS;1999;142
NR;M11;IS;1998;149
NR;M11;IS;1997;122
NR;M11;IS;1996;136
NR;M11;IS;1995;158
NR;M11;IS;1994;126
NR;M11;IS;1993;157
NR;M11;IS;1992;130
NR;M11;IS;1991;156
NR;M11;IS;1990;135
NR;M11;IS;1989;150
NR;M11;IS;1988;130
NR;M11;IS;1987;143
NR;M11;IS;1986;114
NR;M11;IS;1985;128
NR;M11;IS;1984;135
NR;M11;IS;1983;136
NR;M11;IS;1982;123
NR;M11;IS;1981;122
NR;M11;IS;1980;124
NR;M11;IS;1979;107
NR;M11;IS;1978;124
NR;M11;IS;1977;109
NR;M11;IS;1976;109
NR;M11;IS;1975;112
NR;M11;IS;1974;110
NR;M11;IS;1973;113
NR;M11;IS;1972;114
NR;M11;IS;1971;135
NR;M11;IS;1970;118
NR;M11;IS;1969;102
NR;M11;IS;1968;115
NR;M11;IS;1967;111
NR;M11;IS;1966;119
NR;M11;IS;1965;113
NR;M11;IS;1964;110
NR;M11;IS;1963;129
NR;M11;IS;1962;81
NR;M11;IS;1961;107
NR;M11;IS;1960;85
NR;M11;IT;2019;NA
NR;M11;IT;2018;51211
NR;M11;IT;2017;51990
NR;M11;IT;2016;52191
NR;M11;IT;2015;49468
NR;M11;IT;2014;47989
NR;M11;IT;2013;46613
NR;M11;IT;2012;48488
NR;M11;IT;2011;50383
NR;M11;IT;2010;47635
NR;M11;IT;2009;48953
NR;M11;IT;2008;45091
NR;M11;IT;2007;48764
NR;M11;IT;2006;46047
NR;M11;IT;2005;44423
NR;M11;IT;2004;44951
NR;M11;IT;2003;44669
NR;M11;IT;2002;45244
NR;M11;IT;2001;46508
NR;M11;IT;2000;44872
NR;M11;IT;1999;44647
NR;M11;IT;1998;46592
NR;M11;IT;1997;46467
NR;M11;IT;1996;44982
NR;M11;IT;1995;46306
NR;M11;IT;1994;44552
NR;M11;IT;1993;45444
NR;M11;IT;1992;44079
NR;M11;IT;1991;46178
NR;M11;IT;1990;44654
NR;M11;IT;1989;44202
NR;M11;IT;1988;45768
NR;M11;IT;1987;42857
NR;M11;IT;1986;43577
NR;M11;IT;1985;45363
NR;M11;IT;1984;43571
NR;M11;IT;1983;45796
NR;M11;IT;1982;44817
NR;M11;IT;1981;46256
NR;M11;IT;1980;46435
NR;M11;IT;1979;45710
NR;M11;IT;1978;46110
NR;M11;IT;1977;43696
NR;M11;IT;1976;44868
NR;M11;IT;1975;46716
NR;M11;IT;1974;46208
NR;M11;IT;1973;45011
NR;M11;IT;1972;42732
NR;M11;IT;1971;44031
NR;M11;IT;1970;42601
NR;M11;IT;1969;42816
NR;M11;IT;1968;41231
NR;M11;IT;1967;41093
NR;M11;IT;1966;44423
NR;M11;IT;1965;41416
NR;M11;IT;1964;41657
NR;M11;IT;1963;39601
NR;M11;IT;1962;40834
NR;M11;IT;1961;40976
NR;M11;IT;1960;38674
NR;M11;LI;2019;4
NR;M11;LI;2018;25
NR;M11;LI;2017;19
NR;M11;LI;2016;17
NR;M11;LI;2015;21
NR;M11;LI;2014;23
NR;M11;LI;2013;20
NR;M11;LI;2012;19
NR;M11;LI;2011;19
NR;M11;LI;2010;23
NR;M11;LI;2009;22
NR;M11;LI;2008;20
NR;M11;LI;2007;20
NR;M11;LI;2006;14
NR;M11;LI;2005;14
NR;M11;LI;2004;15
NR;M11;LI;2003;17
NR;M11;LI;2002;20
NR;M11;LI;2001;13
NR;M11;LI;2000;17
NR;M11;LI;1999;25
NR;M11;LI;1998;19
NR;M11;LI;1997;21
NR;M11;LI;1996;20
NR;M11;LI;1995;19
NR;M11;LI;1994;17
NR;M11;LI;1993;17
NR;M11;LI;1992;16
NR;M11;LI;1991;13
NR;M11;LI;1990;16
NR;M11;LI;1989;21
NR;M11;LI;1988;13
NR;M11;LI;1987;7
NR;M11;LI;1986;17
NR;M11;LI;1985;14
NR;M11;LI;1984;13
NR;M11;LI;1983;3
NR;M11;LI;1982;12
NR;M11;LI;1981;15
NR;M11;LI;1980;21
NR;M11;LI;1979;11
NR;M11;LI;1978;15
NR;M11;LI;1977;NA
NR;M11;LI;1976;NA
NR;M11;LI;1975;NA
NR;M11;LI;1974;NA
NR;M11;LI;1973;NA
NR;M11;LI;1972;NA
NR;M11;LI;1971;NA
NR;M11;LI;1970;NA
NR;M11;LI;1969;NA
NR;M11;LI;1968;9
NR;M11;LI;1967;NA
NR;M11;LI;1966;17
NR;M11;LI;1965;14
NR;M11;LI;1964;14
NR;M11;LI;1963;11
NR;M11;LI;1962;17
NR;M11;LI;1961;11
NR;M11;LI;1960;10
NR;M11;LT;2019;2954
NR;M11;LT;2018;3022
NR;M11;LT;2017;3266
NR;M11;LT;2016;3396
NR;M11;LT;2015;3310
NR;M11;LT;2014;3261
NR;M11;LT;2013;3201
NR;M11;LT;2012;3357
NR;M11;LT;2011;3350
NR;M11;LT;2010;3366
NR;M11;LT;2009;3528
NR;M11;LT;2008;3548
NR;M11;LT;2007;3825
NR;M11;LT;2006;3745
NR;M11;LT;2005;3668
NR;M11;LT;2004;3446
NR;M11;LT;2003;3383
NR;M11;LT;2002;3448
NR;M11;LT;2001;3415
NR;M11;LT;2000;3159
NR;M11;LT;1999;3210
NR;M11;LT;1998;3482
NR;M11;LT;1997;3348
NR;M11;LT;1996;3379
NR;M11;LT;1995;3899
NR;M11;LT;1994;NA
NR;M11;LT;1993;NA
NR;M11;LT;1992;NA
NR;M11;LT;1991;NA
NR;M11;LT;1990;NA
NR;M11;LT;1989;NA
NR;M11;LT;1988;NA
NR;M11;LT;1987;NA
NR;M11;LT;1986;NA
NR;M11;LT;1985;NA
NR;M11;LT;1984;NA
NR;M11;LT;1983;NA
NR;M11;LT;1982;NA
NR;M11;LT;1981;NA
NR;M11;LT;1980;NA
NR;M11;LT;1979;NA
NR;M11;LT;1978;NA
NR;M11;LT;1977;NA
NR;M11;LT;1976;NA
NR;M11;LT;1975;NA
NR;M11;LT;1974;NA
NR;M11;LT;1973;NA
NR;M11;LT;1972;NA
NR;M11;LT;1971;NA
NR;M11;LT;1970;NA
NR;M11;LT;1969;NA
NR;M11;LT;1968;NA
NR;M11;LT;1967;NA
NR;M11;LT;1966;NA
NR;M11;LT;1965;NA
NR;M11;LT;1964;NA
NR;M11;LT;1963;NA
NR;M11;LT;1962;NA
NR;M11;LT;1961;NA
NR;M11;LT;1960;NA
NR;M11;LU;2019;NA
NR;M11;LU;2018;358
NR;M11;LU;2017;349
NR;M11;LU;2016;329
NR;M11;LU;2015;303
NR;M11;LU;2014;316
NR;M11;LU;2013;291
NR;M11;LU;2012;289
NR;M11;LU;2011;318
NR;M11;LU;2010;296
NR;M11;LU;2009;299
NR;M11;LU;2008;288
NR;M11;LU;2007;314
NR;M11;LU;2006;317
NR;M11;LU;2005;290
NR;M11;LU;2004;281
NR;M11;LU;2003;333
NR;M11;LU;2002;310
NR;M11;LU;2001;312
NR;M11;LU;2000;274
NR;M11;LU;1999;295
NR;M11;LU;1998;310
NR;M11;LU;1997;330
NR;M11;LU;1996;302
NR;M11;LU;1995;309
NR;M11;LU;1994;339
NR;M11;LU;1993;335
NR;M11;LU;1992;338
NR;M11;LU;1991;283
NR;M11;LU;1990;300
NR;M11;LU;1989;334
NR;M11;LU;1988;335
NR;M11;LU;1987;342
NR;M11;LU;1986;314
NR;M11;LU;1985;350
NR;M11;LU;1984;352
NR;M11;LU;1983;368
NR;M11;LU;1982;323
NR;M11;LU;1981;353
NR;M11;LU;1980;336
